"Year","Cited by","Link","Affiliations","Funding Details","Language of Original Document"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874051237&partnerID=40&md5=9ed92ffb3e5dcf40fd75969392c81a90","","","German"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126028987&doi=10.14394%2fEIDOS.JPC.2021.0025&partnerID=40&md5=596097c82b2314c925ae05f1b5d54cd8","Jewish Studies Faculty of Divinity, University of Cambridge, United Kingdom","","English"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930724555&doi=10.1163%2f15697320-12341394&partnerID=40&md5=1b287231bba601837b136eaa8abba9eb","University of Leeds, United Kingdom","","English"
"2007","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61049556289&partnerID=40&md5=9fbfbe6d4eeedd21311f11dc74d9662b","Department of Systematic Philosophy, Babes-Bolyai University, Cluj, Romania","","English"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955111232&doi=10.1080%2f01440357.2015.1089653&partnerID=40&md5=a0a3bb158fbeb2edc8ef92e99085823b","Department of English, University of Connecticut, 215 Glenbrook Road, Storrs, 06209, CT, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115685170&doi=10.34291%2fEdinost%2f76%2fCasni&partnerID=40&md5=4a3c83ab8d5c4e3a3241348574308177","","","English"
"2012","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923443242&doi=10.1017%2fCBO9781139626705.010&partnerID=40&md5=e4a0280a80178a7e9fa40aa4b6104f73","Yale University, United States","","English"
"2003","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-66749166702&doi=10.2143%2fREJ.162.1.251&partnerID=40&md5=6654849bcf2ede2b14e55c390f6bdf23","Martin-Luther-University Halle, Wittenberg, Germany; Leopold Zunz Centre for the Study of European Judaism","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079284033&doi=10.4467%2f20843925SJ.18.002.10827&partnerID=40&md5=f1df5c35c9dc3a4d1e92c6e4ea94446b","Jagiellonian University, Kraków, Poland","","English"
"2004","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35949000888&partnerID=40&md5=17053ba580dd442975776e053f936f0c","Bar-Ilan University, Israel","","English"
"2014","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897442981&doi=10.1353%2fjqr.2014.0015&partnerID=40&md5=335cf8a015a37e925751f64c48a7e76f","Lichtenberg Kolleg, University of Göttingen, Germany","","English"
"2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887184688&doi=10.1002%2f9781444320787.ch15&partnerID=40&md5=728772bde010eb900c28aa82206cde8b","Department of Jewish Thought, Jewish Theological Seminary, United States; Jerusalem Center for Public Affairs, Israel","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065631733&doi=10.4324%2f9780203793701&partnerID=40&md5=d32394bd53a7455a3c3a2aadeeda4299","","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146638480&doi=10.1111%2ferev.12746&partnerID=40&md5=4a6c8c9d3a2fb60064b3a08e2e6af939","Jewish Theological Seminary of America, United States","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090456326&doi=10.6000%2f1929-4409.2020.09.14&partnerID=40&md5=763d193bdc815d8c4240af0503561164","Ashkelon Academic College, Israel; Hebrew University, Israel; George Mason University, United States; Beit Berl College, Israel","Ashkelon Academic College; Israel Prison Service; Hebrew University of Jerusalem, HUJI","English"
"2009","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954304939&doi=10.1002%2f9780470682203.ch5&partnerID=40&md5=28f48420dd53e8a514f1b186e507a40e","Schneider's Children's Medical Center, Israel; Israel; Sackler School of Medicine, University of Tel Aviv, Israel","","English"
"2006","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-43249154834&partnerID=40&md5=48316c376ec095f4e432c746259afabe","Ústav Filosofie a Religionistiky FF UK, Praha, Czech Republic; Ústav Filosofie a Religionistiky FF UK, 116 38 Praha 1, nám, Jana Palacha 2, Czech Republic","","Slovak"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070580683&partnerID=40&md5=b7944312b3afaec9903332d285789d92","Centro Cardinal Bea per Gli Studi Giudaici, Pontifica University Gregoriana, Italy","","Italian"
"2017","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942680521&doi=10.4324%2f9781315240312-11&partnerID=40&md5=59d927c7788c6abd521c74890d0cea65","","","English"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078308414&doi=10.1177%2f1043659619900000&partnerID=40&md5=8f45490050d94bf94ee7f028d42dd9d4","University of Michigan–Flint, MI, United States; University of South Alabama, Mobile, AL, United States; Genesee Academy, Swartz Creek, MI, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139742869&doi=10.1163%2f15700666-12340230&partnerID=40&md5=2469f91b8c62d01585cbbba2b3c22589","King’s College London, London, United Kingdom","Christian missions and institutions","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129232181&doi=10.1080%2f14725886.2022.2064735&partnerID=40&md5=191aa5ea07abca4c68c47a41292abd35","Oxford School of Global and Area Studies and Department of Politics and International Relations, University of Oxford, Oxford, United Kingdom","","English"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097295715&doi=10.1093%2fmj%2fkjaa012&partnerID=40&md5=73d6ab903b201bc4e23ceff0733cdc38","WAYNE STATE UNIVERSITY, United States","","English"
"2016","231","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924043327&partnerID=40&md5=2d255472049afe8a9e6c102bc8cf0b33","","","English"
"2011","105","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924807672&partnerID=40&md5=1d7b4351ce7d6b0ee98c194ba090b7b6","Princeton University, United States","","English"
"2005","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882779099&doi=10.1017%2fCCOL0521822041.024&partnerID=40&md5=5c6cef1c1aa317252d8f447032c454fd","Hebrew Union College–Jewish Institute of Religion, Los Angeles, United States","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888730111&doi=10.1002%2f9781118232897.ch29&partnerID=40&md5=02588d26c8eae811fb2bd098cb2507ae","United Congregation of Israelites, Kingston, Jamaica; United Theological College, University of the West Indies, Jamaica","","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880491038&doi=10.2143%2fRTL.44.2.2981475&partnerID=40&md5=5a2b9204c642cbf6f686a539779cbe24","Faculté de Théologie, Université Catholique de Louvain, B - 1348 Louvain-la-Neuve, Grand Place, 45, Belgium","","French"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076946311&doi=10.4324%2f9781315539539&partnerID=40&md5=aaa20a0a56ee94534a1969d076ba4e90","","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135682553&doi=10.1002%2f9781119583707.ch28&partnerID=40&md5=890818371b5fbaf741c150c2618ab758","Towson University, Towson, MD, United States","","English"
"2008","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62449213816&doi=10.3989%2falqantara.2008.v29.i1.50&partnerID=40&md5=7673e6b5e4dba8aff5473748b53a81a8","Free University Berlin; Tel Aviv University, Israel","","English"
"2012","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888656077&doi=10.1002%2f9781118232897&partnerID=40&md5=df943f78f4ca9c326454151891db8808","University of Oklahoma, United States","","English"
"2010","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880656172&partnerID=40&md5=8daf1ee45d7d594bf43277fa6ee16fd0","School of Liberal Arts, Renmin University of China, Beijing 100087, China; Institution of Foreign Literature, China Academy of Social Science, China","","Chinese"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087879559&doi=10.1080%2f13537903.2020.1761631&partnerID=40&md5=784bd31cf679524ef70cb03631f7dd3a","School of Behavioral Sciences at Peres Academic Center, Rehovot, Israel","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107104064&doi=10.4324%2f9781315686233-31&partnerID=40&md5=027580a7433066b5f0c865ccc3790287","University College Dublin, Ireland; Institut Catholique de Paris, France; Collège International de Philosophie, Paris, France","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969583254&doi=10.1163%2f15697320-12341427&partnerID=40&md5=98f7ecd2fc8ca313756b8b5de94be507","University of Toronto, Mississauga, Canada","","English"
"2010","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874090154&doi=10.1093%2foxfordhb%2f9780195398625.001.0001&partnerID=40&md5=3d1d7414fcf64d9f315fa51c67a70bde","Yeshiva University, United States","","English"
"2016","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963665085&doi=10.1017%2fS0020743816000015&partnerID=40&md5=ff51ce91008effef9c17609bd2255ec0","Department of Near Eastern Studies, Program in Judaic Studies, Princeton University, Princeton, NJ, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128327048&doi=10.1016%2fj.jbef.2022.100656&partnerID=40&md5=fe68f57433de576a38e63d7c771a7139","Department of Criminal Law and Criminal Procedure, Amanzholov University, Ust-Kamenogorsk, Kazakhstan; Department of Civil Law and Civil Procedure, Amanzholov University, Ust-Kamenogorsk, Kazakhstan","","English"
"2018","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052654001&doi=10.3390%2frel9090258&partnerID=40&md5=1f6adb6bdfb842dcabef55ccd6c8cc5e","Murdoch University, 9 Kaleno Way, Orange, 2800, NSW, Australia","","English"
"2012","54","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870230693&doi=10.1017%2fS0018246X12000295&partnerID=40&md5=0cd204bce68b8185c925c6e41ae99218","Trinity College, Cambridge, United Kingdom","","English"
"2001","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-66749184794&doi=10.2143%2frej.160.3.204&partnerID=40&md5=a0957c00cf85c92bd128990003b2b80d","Institut National des Langues et Civilisations Orientales","","French"
"2007","74","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894909637&partnerID=40&md5=657a7e94e15c7da1b7a05778af98d222","","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049984912&doi=10.4324%2f9781315111070&partnerID=40&md5=3823dfa56d7c37d6eb6df88747784dfd","Ben-Gurion University, Israel; Australian Catholic University, Australia","","English"
"2007","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920048142&partnerID=40&md5=dd73fc3e93c8dc821dace273878b5eb6","University of Minnesota, United States","","English"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087269720&doi=10.4324%2f9781315748320&partnerID=40&md5=e9c1b7e78357c2592c6e6c1b2e100926","Institute of International Relations, Prague and Military History Institute, Brno, Czech Republic","","English"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943632153&doi=10.1007%2fs12119-015-9294-1&partnerID=40&md5=f9c81533554ce42ebf71b9a034ae5730","Caribbean Sexuality Research Institute, Kingston, Jamaica; United Theological College of the West Indies, Kingston, Jamaica","","English"
"2010","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923488383&doi=10.1093%2foxfordhb%2f9780195398625.013.0016&partnerID=40&md5=dfe09b0c42a4ec70e20faa956671825f","Department of Economics, Faculty of Arts and Sciences, New York University, New York City, United States","","English"
"2017","47","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046314886&partnerID=40&md5=4b0e8cbdc230f6b4ff8a50f334658e19","Yale Divinity School, United States","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110742461&doi=10.4324%2f9781315643922-9&partnerID=40&md5=438af98e4fddd16e379f67101a6cc6a2","Bar-Ilan University, Israel","","English"
"2004","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923602948&partnerID=40&md5=ab7e9cbd004f7cbe7c3e91d08636f6d3","","","English"
"2016","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007014512&doi=10.1353%2fhbr.2016.0018&partnerID=40&md5=0830594ed6a2259296d31d052514a663","Messianic Jewish Theological Institute, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138337124&doi=10.1163%2f9789004494190&partnerID=40&md5=4b546fefd6813ba6a6e82cff4b2e4249","Institute of Advanced Theology, Bard College, United States","","English"
"1953","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946462114&doi=10.1080%2f0449010X.1953.10703904&partnerID=40&md5=225500d48e4a6300eff16191e4e0d2bd","","","English"
"2016","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988962180&doi=10.1017%2fS0003975616000096&partnerID=40&md5=3ba637def8a3740928c412c978f3612e","Johns Hopkins University, United States","","English"
"2019","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088168413&doi=10.1007%2fs41603-019-00069-z&partnerID=40&md5=b354d9a3d95a528311312a623532a329","The Harry S. Truman Institute for the Advancement of Peace, The Hebrew University of Jerusalem, Mt. Scopus Campus, Jerusalem, 9190501, Israel","Harry S. Truman Research Institute for the Advancement of Peace","English"
"2009","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952055747&doi=10.2143%2fJA.297.1.2045785&partnerID=40&md5=46be6ddb6b967f92e7fa289f6a0720de","","","English"
"2016","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959153743&doi=10.1007%2fs12115-016-9991-x&partnerID=40&md5=83047c84ac11005a13e320fcb6c20484","NEJS, Brandeis University, 415 South St., Waltham, 02453, MA, United States","","English"
"2008","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983721624&doi=10.1002%2f9780470758014&partnerID=40&md5=2cb806bc2dc189f3770a9681a47e9d8f","Columbia University, United States; Bard College, Annandale-on-Hudson, NY, United States; College of the Holy Cross, Worcester, MA, United States","","English"
"2022","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125052088&doi=10.3390%2frel13020175&partnerID=40&md5=b81cf86acacf817e88b09e61d7d44251","Department of Jewish Studies, Ono Academic College, Kiryat Ono, 55000, Israel","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088293811&partnerID=40&md5=6467f3b2b894ab75f1d98c011831ccc4","Faculty of Islamic Studies, Social Sciences University of Ankara, Turkey","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108585616&doi=10.1093%2fmj%2fkjab001&partnerID=40&md5=7e4f4650ea0cb880ce9c92531166a370","Princeton University, United States","","English"
"2011","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946783410&partnerID=40&md5=b44e0ebcb2469e7d5e6819acb827fbf1","Hartman Institute's Kogod Centre for Contemporary Jewish Thought, Hebrew University of Jerusalem, Israel; Melton Centre for Jewish Education, Rothberg School for Overseas Students, Hebrew University of Jerusalem, Israel","","English"
"2022","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124833779&doi=10.1353%2fecu.2022.0006&partnerID=40&md5=781bbd9e7a230223427bfbc953d96635","La Sapienza University of Rome, Italy","","English"
"2001","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983370718&doi=10.1300%2fJ095v05n02_04&partnerID=40&md5=9284c745e519861439ce1466ebb0a97e","Division for Mental Retardation, Ministry of Labour and Social Affairs, Jerusalem, IL-91012, P.O. Box 1260, Israel; Netivot Chaim Yeshiva, Kiryat Malachi, Israel; School of Education, Bar Ilan University, Ramat Gan, IL-52900, Israel","","English"
"2004","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940655109&partnerID=40&md5=1d5868c7ccac17a6568e41ac255b7f7c","University of Derby, United Kingdom","","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066060421&doi=10.4324%2f9781315820699&partnerID=40&md5=b4931630306d18c62979bf8246916d5a","220 Danvers St., San Francisco, 94114, CA, United States","","English"
"2007","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920034846&partnerID=40&md5=c669b56566f325d6d590c9174c646d85","Jewish Theological Seminary, United States","","English"
"1990","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025601427&partnerID=40&md5=cb069a833468ff5bc7ec3ec6d8368d2f","","","English"
"2014","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898611911&doi=10.1163%2f15700631-12340057&partnerID=40&md5=0086194c19ade9d77093232c683e003a","Department of Classical, Near Eastern, and Religious Studies, University of British Columbia, 1866 Main Mall, Vancouver, BC V6T 1Z1, Buchanan C 216, Canada","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072094919&doi=10.4324%2f9781315539270&partnerID=40&md5=5448c1db75ba1ff47a03a6a0576b4a6b","University of Sheffield, United Kingdom","","English"
"2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911215340&partnerID=40&md5=9edc24f1d5446a6a3dc2d0cebced6089","Università 'Federico II' di Napoli, Dipartimento di Studi Umanistici, Italy","","English"
"2010","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957592241&doi=10.4000%2frhr.7617&partnerID=40&md5=8fe978e3928434903c56cafdd4fea58e","Université Paris III - Sorbonne Nouvelle, France","","French"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888763818&doi=10.1002%2f9781118232897.ch24&partnerID=40&md5=94cd2a1e3a3f0916cfacf4eebaf243b2","Tulane University, United States; New Orleans Gulf South Center, Tulane, United States","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132272192&doi=10.4324%2f9781315251332&partnerID=40&md5=9103d142491288a6af3f831053ea1612","University of the West of England, United Kingdom","","English"
"2006","33","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34347290604&doi=10.1093%2fjaarel%2flfl003&partnerID=40&md5=de59b6e4e398911178346657b42652b9","Program in Judaic Studies, Department of Religious Studies, Brown University, Providence, RI 02912, United States","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053523313&doi=10.1163%2f1872471X-11221042&partnerID=40&md5=69d19e282b4bfb0480efe0f83b897eb0","","European Research Council; FP7/2007, (295352); European Research Council, ERC; Seventh Framework Programme, FP7","English"
"2019","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064440536&doi=10.1080%2f14725886.2019.1593687&partnerID=40&md5=f56dc4b2d0ccce91a1314a18dc019899","Department of History, University of Colorado, Boulder, CO, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111337166&doi=10.1080%2f15348423.2021.1954827&partnerID=40&md5=a0ba94016a5408634ae31f0f3becc140","Kibbutzim College of Education, Israel; University of Haifa, Israel","","English"
"1983","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020693896&doi=10.1080%2f07399338309510808&partnerID=40&md5=47cf7a657b08d6166e7dc71da3c8c7d6","Department of Religious Studies, Yale University, New Haven, CT, United States","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049606668&doi=10.12775%2fAPH.2017.116.05&partnerID=40&md5=f1f0651946861673dffb26edb5ba044b","Institute of Jewish Studies, Jagiellonian University, Poland","Judith Rothschild Foundation; European Research Council, ERC","English"
"2015","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960223266&doi=10.4324%2f9781315673257&partnerID=40&md5=f688db273ec47b787f06f9550273cab5","The Jewish Theological Seminary, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125843092&doi=10.30664%2far.111496&partnerID=40&md5=4aea92b6d29dea920703d669de4b3a69","University of Oslo, Norway","","English"
"2012","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990296002&doi=10.1057%2f9781137013187&partnerID=40&md5=4f5c02ead1d44a7114a99ba8ea0aaf00","Department of Religion, Seton Hall University, United States","","English"
"2011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905877501&partnerID=40&md5=f9814c84ff087cc1cdf5897ec2d0cec4","School of History, Philosophy, and Religious Studies, Arizona State University, United States","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036588206&partnerID=40&md5=7eb78262740c5fb521b290af51464db8","Duke University, United States","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006976446&doi=10.1353%2fhbr.2016.0022&partnerID=40&md5=6160987963ddc7000c85db1793154248","University of North Carolina at Chapel Hill, United States","","English"
"2004","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61949347801&doi=10.1177%2f147686900400200101&partnerID=40&md5=287232a49752daea7c283bc00c6000df","Åbo Akademi University, Turku, Finland","","English"
"1999","28","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48749116045&doi=10.1177%2f0142064X9902107202&partnerID=40&md5=67f2e2072ec99c34549492de827b96b9","Macquarie University, NSW 2109, Australia","","English"
"1987","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976933450&doi=10.1177%2f014610798701700102&partnerID=40&md5=50facd39b7759674f968b9350c88ccd5","Jewish-Christian Studies at Seton Hall University, South Orange, NJ 07079, United States","","English"
"2017","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048065776&doi=10.1017%2f9781139565974&partnerID=40&md5=afc7e5c3e2699e753223fd7bc56a2868","Yale University, United States","","English"
"2009","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450284518&doi=10.1017%2fS0034670509990726&partnerID=40&md5=faa8b72f3f40b48daa20ca152ce76ab1","","","English"
"2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911460646&partnerID=40&md5=10d2855208f47e605e6fb028ea311bff","Lehrbeauftragte fur Neuere Geschichte und Zeitgeschichte, Karl-Franzens-Universität Graz, Austria","","German"
"2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945347086&doi=10.4102%2fhts.v71i1.2839&partnerID=40&md5=e2061c539a1c70f39f42b148e19e4ca0","Department of Christian Spirituality, Church History and Missiology, School of Humanities, University of South Africa, South Africa","","English"
"1993","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0007171191&doi=10.2307%2f3711843&partnerID=40&md5=5919c5d817ef6917d9d73cfeb7660769","Brown University, United States; Alfred University, United States","","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892093337&partnerID=40&md5=1618ab8b44ab191bb4a0f5d1b8e14b18","State University of Rio de Janeiro, Brazil","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140496508&doi=10.4324%2f9781003045540-5&partnerID=40&md5=49f2882f2ca5118cc33830069a4740a2","Queen Mary University of London, United Kingdom","","English"
"2011","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855973279&doi=10.2143%2fREJ.170.3.2141801&partnerID=40&md5=ae277d3956abcbbf74f061ccec3a81e3","University of Tel Aviv, Israel","","English"
"2003","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070997629&doi=10.4324%2f9780203217375&partnerID=40&md5=9e0590b80f42ea7bd75fbb15f914dc9a","","","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070001028&doi=10.4324%2f9781315028156&partnerID=40&md5=7afcf598b024f9e8ebf2d125d48bb0db","","","English"
"2002","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856681244&doi=10.1163%2f15700700260253958&partnerID=40&md5=5fb6d96faabfb1d19b7d8b5c643eae34","","","English"
"2015","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953710117&doi=10.1017%2fCBO9781316163719&partnerID=40&md5=9ce968b3002b3118ebf8de69a22a05e9","University of Toronto, Canada","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123142314&doi=10.4324%2f9780203123416-14&partnerID=40&md5=3315e2c63fb57c42c0345926f9089257","Hebrew University of Jerusalem, Israel","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075283706&doi=10.4324%2f9780429476310&partnerID=40&md5=436972deddd46bfc4cb4431fcb2f4b52","Jewish Theological Seminary of America, United States","","English"
"2008","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983719606&doi=10.1002%2f9780470758014.ch22&partnerID=40&md5=324e603fcb8a66b34e5ab7314d581c6c","Department of Judaic Studies, University at Albany, State University of New York, United States","","English"
"2006","34","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928863115&doi=10.1017%2fCHOL9780521772488&partnerID=40&md5=53018fb4ce91ca9baf7f801e6c2cfe9c","Elie Wiesel Center for Judaic Studies, Department of Religion, Boston University, United States","","English"
"2016","20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034594008&doi=10.1017%2f9781316591284&partnerID=40&md5=ed4dcf03aa50fc73bd8d3b29e65a9244","New York University, United States","","English"
"2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908300828&doi=10.3366%2fhls.2014.0086&partnerID=40&md5=82b16926950e35e1bcb5432871bab04c","Department of Biblical Studies, University of Sheffield, 45 Victoria Street, Sheffield, S3 7QB, United Kingdom","","English"
"2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141474930&doi=10.4324%2f9781315808963-6&partnerID=40&md5=a4e7cd64bb6431342fd9a8de3541256b","Division for Mental Retardation, Ministry of Labour and Social Affairs, P.O. Box 1260, Jerusalem, 91012, Israel; Netivot Chaim Yeshiva, Kiryat Malachi, Israel; School of Education, Bar Ilan University, Ramat Gan, 52900, Israel","","English"
"2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032632707&doi=10.1177%2f0040573617721911&partnerID=40&md5=948dabfa6d39bb7ca07b3d918857099b","Spertus Institute for Jewish Learning and Leadership, 610 S. Michigan Ave., Chicago, 60605, IL, United States","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095993712&doi=10.1163%2f1872471X-11411083&partnerID=40&md5=c131c2f0bd609511f25a5247bdbe9a1b","","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137384281&doi=10.1017%2fS0017816022000268&partnerID=40&md5=5f92c4f5e0c5941207409bba1142a2f5","Hebrew University of Jerusalem, Israel","","English"
"2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087141480&doi=10.4324%2f9781315251325&partnerID=40&md5=f389b840c3824a01620a3ed00724cb5d","Guilford College, United States","","English"
"2015","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942901333&doi=10.1007%2f978-94-017-9885-3_9&partnerID=40&md5=08ebb2e722647fb5cc4d8cf1d75a96ed","","","English"
"2013","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923417084&doi=10.1017%2fCBO9780511979651.003&partnerID=40&md5=a37b68bd388c95d573acb301ae91b164","Department of Hebrew Culture Studies, Tel Aviv University, Israel; Shalom Hartman Institute, Jerusalem, Israel; John Paul II Center for Interreligious Dialogue, Rome, Italy; Jewish People Policy Institute, Jerusalem, Israel","","English"
"2007","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956205108&doi=10.1177%2f000842980703600303&partnerID=40&md5=5adbcf3ad3763b3b10c4cb2db272d72a","Department of Religious Studies, University of Pennsylvania, United States","","English"
"1994","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966029958&doi=10.1163%2f156851594X00024&partnerID=40&md5=a6e0681d50b660fa5c5cd3fc97a5d978","Swarthmore College, United States","","English"
