"Year","Cited by","Link","Affiliations","Funding Details","Language of Original Document"
"1995","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956447929&doi=10.1163%2f157005794X00200&partnerID=40&md5=6ddc61266c8b5ce2323abf8a3594133f","Moscow, Russian Federation","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123714472&doi=10.1177%2f2348448918795736&partnerID=40&md5=d9f24bb649db70ae6d853805b82202e3","","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84980444029&doi=10.1186%2fs40199-016-0157-6&partnerID=40&md5=949bd61632d18025a43c040c96e96dde","","","English"
"2008","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950081571&doi=10.2143%2fJA.296.1.2034493&partnerID=40&md5=b3748b91af009847cc1fbe8283f82ff5","Langues et Litteratures Indo-iraniennes Anciennes et de Linauistique Comparative Indo-europeenne A, L'Université de Liège, Belgium","","French"
"2018","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045142343&doi=10.1163%2f1573384X-20180108&partnerID=40&md5=c60c44d91b72bc8d12eced28814943f4","American University of Iraq, Sulaimani, Iraq","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138548547&partnerID=40&md5=e2540635e1ad589d323a2dfa89f5b76d","Department of History, University of Waterloo, Canada; Department of Classical Studies, University of Waterloo, Canada","","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885763805&partnerID=40&md5=1dbce30b5de0fa1d44c658d30484012b","Cluster of Excellence Asia and Europe Project D7 Oriental Cults, Seminar für Alte Geschichte und Epigraphik, Universität Heidelberg, 69117 Heidelberg, Marstallhof 4, Germany","","English"
"1947","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877669535&doi=10.1017%2fS0035869X00100802&partnerID=40&md5=9c054c15316b35fce4359f3da85c1289","","","English"
"2010","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875335848&partnerID=40&md5=d1809d609f78ec3f31d8fd28559ad71a","","","French"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134856653&doi=10.4324%2f9780429491467&partnerID=40&md5=16f530c56e90589f86bfd24d84f27470","University of Manchester, United Kingdom","","English"
"2012","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950236245&partnerID=40&md5=52e021be7a6ca499cff079193cf5dbad","Chapman University, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112656207&doi=10.1163%2f15700577-12341387&partnerID=40&md5=16d4f7e982575e8196f80ec630b4f536","Institute of Archaeology, Ukrainian National Academy of Sciences, 12, Prospekt Geroev Stalingrada, Kiev, 04210, Ukraine","Deutsche Forschungsgemeinschaft, DFG; National Academy of Sciences of Ukraine, NASU; Goethe-Universität Frankfurt am Main","English"
"1955","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36949081006&doi=10.1038%2f175977c0&partnerID=40&md5=ab0d695d782e07d4d7ff23a474d7bc88","","","English"
"2013","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893272893&doi=10.1163%2f15700682-12341305&partnerID=40&md5=fe9823045af28a2e14ce5c59b9b383d5","University of Vermont, Burlington, VT 05401, United States; Department of Old Testament and Ancient Near Eastern Studies, University of South Africa, South Africa","","English"
"1937","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959647206&doi=10.1017%2fS0041977X0008229X&partnerID=40&md5=072e3a78cecf3bd9855cab351324e2fb","","","English"
"1998","61","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008550018&doi=10.1017%2fS0075435800044130&partnerID=40&md5=a0a5e071e8edbd10ccf1e085f848ef39","Erindale College, University of Toronto, Canada","","English"
"1995","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896432966&doi=10.1017%2fS0003598X00064759&partnerID=40&md5=a249e96a977784cc388fc8b5dc397670","Department of Classical and Near Eastern Studies, University of Minnesota, Minneapolis MN 55455, 330 Folwell Hall, 9 Pleasant Street SE, United States","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095878468&doi=10.26350%2f000193_000069&partnerID=40&md5=fb0889dfc414c6e3ac3318384f4b61a0","","","Italian"
"2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063059457&partnerID=40&md5=a3fb9a9c9ef0a6a72a111659f44ff598","University of Vermont, 161 St. Paul Street, Burlington, 05401, VT, United States","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074077032&doi=10.1017%2fS0068246219000357&partnerID=40&md5=7d1c8c7c77299d11b93494a84e2e71e2","Magdalen College, Oxford, United Kingdom","","English"
"2015","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036034027&doi=10.1002%2f9781118785539&partnerID=40&md5=364bd97190a5de126fe031e195af9cfc","University of Bergen, Norway; Wolfson College, University of Oxford, United Kingdom","","English"
"2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068495692&doi=10.4324%2f9781315748085&partnerID=40&md5=c92b524eb5c5bc39875210273ddc434a","","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048615091&doi=10.1515%2farcadia-2018-0001&partnerID=40&md5=345fa5e95ea6c18d91eb24a8fa7b930e","Frühlingstraße 14, Bad Brückenau, 97769, Germany","","German"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061872984&doi=10.1093%2foxfordhb%2f9780198747871.013.19&partnerID=40&md5=bbf883c63d94e08533451ef0fc6ff008","University of Vermont, United States","","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885695024&partnerID=40&md5=ffd6a622b37433f82fa2c941fed9df06","Max-Weber-Kolleg für Kulturund Sozialwissenschaftliche Studien, Universität Erfurt, D-99105 Erfurt, Postfach 900221, Germany","","English"
"2016","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990938543&partnerID=40&md5=ee9e64feabb36ce70c5c2506e699d515","Department for Study of Religions, Faculty of Arts, Masaryk University, Arna Novaka 1, Brno, 60200, Czech Republic","","English"
"2010","90","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921540408&doi=10.1093%2facprof%3aoso%2f9780199216130.001.0001&partnerID=40&md5=9d52d79c7f944495936b5f5620e20d68","University of Toronto, Canada","","English"
"2003","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61949178729&partnerID=40&md5=74ee3495df72fb8c3a292fa9695992fa","","","German"
"2003","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887730190&doi=10.1080%2f0959641032000127560&partnerID=40&md5=e711105cf784affd14f7a824b6594409","","","English"
"2004","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870768845&doi=10.1017%2fCBO9780511497889.016&partnerID=40&md5=8c952fabb47b796cab69096a663a7379","Bryn Mawr College, United States","","English"
"1977","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84972457339&doi=10.1017%2fS0041977X00040386&partnerID=40&md5=2bd6c1f90b2a1a9f75e4400e938921aa","","","English"
"2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072573131&doi=10.1556%2f068.2018.58.1-4.5&partnerID=40&md5=7d35cf70c3c8553ce36f4b3a8e45168a","Sapienza University of Rome, Italy","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049365499&partnerID=40&md5=e71867c60ccc0746ebd282883ae6eaa1","University di Pisa, Italy","","Italian"
"2001","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-64249096140&doi=10.1163%2f157338401X00035&partnerID=40&md5=d405ad2dac0f2a1c738aad87201ddb5a","","","English"
"2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903894758&doi=10.1515%2fklio-2014-0007&partnerID=40&md5=e72e2b822c73a4ef974dfd678d5b2e5b","University of Stent, 1815 BR Alkmaar, Stuartstraat 105, Netherlands","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121348806&doi=10.33254%2fpiaz.38.2.6&partnerID=40&md5=564b7ea32cb20f35f2f6d28be0a9f8a4","Odsjek za povijest Filozofski fakultet Sveučilišta u Zagrebu I, Lučića 3, Zagreb, HR–10000, Croatia; Université Toulouse Jean Jaurès UFR Histoire, Arts et Archéologie 5, allées A. Machado, Cedex 9, Toulouse, F–31058, France","","English"
"2006","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860116919&doi=10.1515%2f9783110186468.47&partnerID=40&md5=0f3da077c73e4e5f8a34b42d595bb7e8","","","English"
"2000","54","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008581306&doi=10.2307%2f300205&partnerID=40&md5=03e4ab5ec9a60a07e638b952e7b36a45","Erindale College, University of Toronto, Canada","","English"
"2015","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928294608&doi=10.1080%2f00210862.2014.1000621&partnerID=40&md5=a6e5f32726176255d35144d137783a55","Department of Near Eastern Languages and Cultures, Ohio State University, United States","","English"
"2011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960134991&partnerID=40&md5=365aa96a7f1899781a945db5352225b2","ELTE, 1117 Budapest, Hungary; MTA-ELTE Geológiai, Geofi zikai ás urtudományi Kutatócsoport, 1117 Budapest, Hungary","","Hungarian"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060441871&doi=10.1080%2f17496977.2019.1546440&partnerID=40&md5=2fd21195c4490be0ab1105ffaf2b0ad2","École Pratique des Hautes Études, Paris, France","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085126624&doi=10.1515%2fzfr-2019-0017&partnerID=40&md5=b20048ea6886eb0c50c2fb56aa199619","Philipps-Universität, Leinstr. 43, Marburg, Neustadt, 31535, Germany","","German"
"2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044521949&partnerID=40&md5=a9baad3b66dc5a3e5def80aedb870a81","Filozofie a Dejín Filozofie Filozofická Fakulta, Univerzity Komenského, Šafárikovo nám. 6, Bratislava 1, 814 99, Slovakia; Katedra Filozofie a Dejín Filozofie UK v Bratislave, Bratislava, Slovakia; Katedra Medzinárodných Ekonomických Vzt'ahov a Hospodárskej Diplomacie, Fakulta Medzinárodných Vzt'ahov Ekonomickej Univerzity v Bratislave, Dolnozemská cesta 1, Bratislava 5, 852 35, Slovakia","","Czech"
"1889","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958381572&doi=10.1093%2fnq%2fs7-VIII.203.388-c&partnerID=40&md5=ec23c2596347a5f13d468a922ad2425f","","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139695268&doi=10.1163%2f18747167-bja10021&partnerID=40&md5=0f0df195b6ab262c3e10d29382ef3034","Department of Science of Antiquities, Sapienza University of Rome, Italy","","English"
"1998","32","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031922086&doi=10.1017%2fS0022336000036325&partnerID=40&md5=75271af3292d3876f45b42e9e2f143cd","Department of Geology, University of Illinois, Urbana, IL 61801, 1301 W. Green St., United States; Dauphin Island Sea Lab, Dauphin Island, AL 36528, P. O. Box 369, United States","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072802002&doi=10.1556%2f068.2018.58.1-4.39&partnerID=40&md5=26baf836ab4280f5a4dab51fb6d51e77","Department of Philosophy, University of Rome 'La Sapienza', Italy","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072555136&doi=10.1556%2f068.2018.58.1-4.6&partnerID=40&md5=83da7a64e455d07bd6840bc90a689173","University of Perugia, Italy","","English"
"2001","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60950651915&doi=10.2143%2fJA.289.2.432&partnerID=40&md5=67b28b0e88e6450594142e065200ccb0","Collège de France; F-75005 Paris, 11, Place Marcelin Berthelot, France","","French"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072560983&doi=10.1556%2f068.2018.58.1-4.21&partnerID=40&md5=076c3a230f456beb7a741a8a6448b368","School of History, Department of Ancient History, Eötvös Loránd University (ELTE), Budapest, Hungary","","English"
"1992","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970690813&doi=10.1177%2f000842989202100101&partnerID=40&md5=8ee351b7461bc288ec8688744993b1b6","Erindale College, University of Toronto, Mississauga, ON L5L 1C6, Canada","","English"
"2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072555494&doi=10.1556%2f068.2018.58.1-4.26&partnerID=40&md5=363ae525b2a8acb71a546db8cb1917fc","Department of Classics, Emory University, Atlanta, GA, United States","","English"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945356804&doi=10.1007%2f978-1-4614-6141-8_167&partnerID=40&md5=5a55f6f6a7b0c8503925c172bd9ab382","University of Toronto, Toronto, ON, Canada","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129271429&doi=10.1163%2f1568525X-bja10114&partnerID=40&md5=c69ce270357cfdcba499da343e059698","Acole Pratique des Hautes Atudes, PSL, Paris, France","","Lithuanian"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864107032&doi=10.3923%2fsscience.2012.431.434&partnerID=40&md5=c2ebf5425817a4c78dd86f5ed5da7c39","Vacuity of Philosophy, Tajik State Pedagogical University, Doshanbeh, Tajikistan; Faculty of Medicine, Babol University, Mazandaran, Iran; Center of Gorgan's Tarbiat Moallem, Golestan, Iran","","English"
"2014","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902112381&doi=10.5617%2facta.5807&partnerID=40&md5=1fa415a4a8486c1025ccfa87d30bf4bc","Norwegian Institute in Rome, University of Oslo, Norway","","English"
"2016","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026369871&doi=10.20318%2frevhisto.2017.3591&partnerID=40&md5=47fc51b3f4e2c766826989e9a81a6848","UC3M, Spain","","Spanish"
"2021","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101000908&doi=10.1073%2fpnas.2018965118&partnerID=40&md5=853cc2da80b85e4df996aa82186c21d7","Department of Entomology, National Museum of Natural History, Smithsonian Institution, Washington, 20013-7012, DC, United States; McDermott Center for Human Growth and Development, University of Texas Southwestern Medical Center, Dallas, 75390-8816, TX, United States; Department of Biophysics, University of Texas Southwestern Medical Center, Dallas, 75390-8816, TX, United States; Department of Biochemistry, University of Texas Southwestern Medical Center, Dallas, 75390-8816, TX, United States; Biology Department, Duke University, 130 Science Drive, Box 90338, Durham, 27708, NC, United States; Estero, 34135, FL, United States; Montaud, F-34160, France; Department of Biology, University of Pennsylvania, Philadelphia, 19104, PA, United States; HHMI, University of Texas Southwestern Medical Center, Dallas, 75390-9050, TX, United States","Wege Foundation; National Institutes of Health, NIH; National Institute of General Medical Sciences, NIGMS, (R35GM127390); Welch Foundation, (I-1505)","English"
"2004","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925113581&doi=10.1163%2f1568527042500140&partnerID=40&md5=3d454ce5992f718f7a79b34708dc5108","Rhodes College, Memphis, 38112, TN, United States","","English"
"2015","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083575271&doi=10.1002%2f9781118785539.ch4&partnerID=40&md5=fa7740c5e9b4db3c9626c5d00e7fb8d8","University of Bergen, Norway","","English"
"1998","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345814756&partnerID=40&md5=7d987154a690afb7a4f80ffe0cd0103e","","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072703700&doi=10.1556%2f068.2018.58.1-4.16&partnerID=40&md5=8e57c08a8c7a7290cbfc994fd4f8e5ca","Pokrajinski muzej Ptuj-Ormož / Ptuj-Ormož Regional Museum Slovenia, Slovenia","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140025241&doi=10.20318%2frevhisto.2022.6170&partnerID=40&md5=b130e08fdd461f860ca47d1230785745","University of Szeged, Hungary","National Research, Development and Innovation Office, (2018-2021)","English"
"2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072570996&doi=10.1556%2f068.2018.58.1-4.17&partnerID=40&md5=8e5e7dff998953859e1e61d2c280bbcd","University of Primorska, Faculty of Humanities, Institute for Archaeology and Heritage, Slovenia; Regional Museum Ptuj-Ormož, Slovenia","","English"
"2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041681529&doi=10.1002%2f9781405166614.ch4&partnerID=40&md5=949b36644c4fc4e93aa41f4a8e0d073a","University of London, United Kingdom","","English"
"2014","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902127199&doi=10.1556%2fAArch.65.2014.1.4&partnerID=40&md5=74011a88800ecb7d768c4cb8c736cb36","Aquincum Museum, H-1033 Budapest, Záhony utca 4, Hungary","","German"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133520724&doi=10.1163%2f1573384X-20220201&partnerID=40&md5=2cd47efe4a64059f59354e0f1c642962","Russian-Armenian (Slavonic) University, Yerevan, Armenia","","English"
"1950","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879346957&doi=10.1163%2f157007250X00111&partnerID=40&md5=a1e89320a9d17739d502d1fd94e10ce2","","","English"
"2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044509856&partnerID=40&md5=b262b830300fb4882d8fbb0dde607d8a","Dipartimento di Musicologia E Beni Culturali, Dell'Università di Pavia, Corso Garibaldi 178, Cremona, 26100, Italy","","Italian"
"2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957777405&partnerID=40&md5=f1ccde761eb21ae4e28c5642ae51365b","Department of Religion, The University of Vermont, Burlington, VT, United States","","English"
"2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072551474&doi=10.1556%2f068.2018.58.1-4.2&partnerID=40&md5=2869c0cb310c44f22fe94f07d487d486","Tarquinia National Museum, Tarquinia, Italy","","English"
"2019","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064376121&doi=10.4324%2f9781315613192&partnerID=40&md5=770364f3acff8c5c1b927cec17ff3bab","University of Murcia, Spain","","English"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108346657&doi=10.1163%2f15685276-12341628&partnerID=40&md5=128c7ce78c2ef0016ac096ef8731203c","Department of Religion, University of Vermont, Burlington, VT, United States","","English"
"2006","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019455483&doi=10.1515%2f9783110186468.70&partnerID=40&md5=fddb5557750f3861ee0e567a18c5a136","","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028362540&doi=10.1515%2fzfr-2016-0024&partnerID=40&md5=8ccc283a6a55cda9a8c6f8421163b633","Tallinna Ulikool, Narva mnt 25, Tallinn, 10120, Estonia","","English"
"2014","107","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124856406&doi=10.1515%2f9783110299557&partnerID=40&md5=7be01b99f141af388677903cccb8249d","","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072566952&doi=10.1556%2f068.2018.58.1-4.4&partnerID=40&md5=abde8244af9abf5e229d9e6fc8671fd1","Universidad de Castilla-La Mancha, Facultad de Humanidades de Toledo, Spain","","English"
"2009","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884082965&partnerID=40&md5=0ff7905184515c0d0cce219c55553cf0","Chapman University, Orange, CA, United States","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078872839&doi=10.1515%2fculture-2018-0072&partnerID=40&md5=840d829355fa73f83c0199f849360c26","Institute of Language, Literature and Translation Studies, Kaunas Faculty, Vilnius University, Kaunas, LT-44280, Lithuania","","English"
"1987","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947833734&doi=10.1080%2f00233608708604160&partnerID=40&md5=bd3d9674c01f7d344586fdb368ec4276","","","Swedish"
"2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061848296&doi=10.4324%2f9780203789698&partnerID=40&md5=23baa035f35b066c2b2e4d8004b0a5ca","","","English"
"2012","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943260457&doi=10.1057%2f9781137013408&partnerID=40&md5=aecd329c526dc195b9c04f4f081fe0be","Amherst College, United States","","English"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010377911&partnerID=40&md5=db5bae3a7bbfcdef69764e2d01cfc9f7","","","English"
"2016","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990842187&doi=10.3989%2femerita.2016.15.1506&partnerID=40&md5=f1de85c3473a8c32d862d5ae3f2f725b","Universidad Complutense de Madrid, Spain","","Spanish"
"2016","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84980417573&doi=10.1017%2fS0068113X16000295&partnerID=40&md5=005e497bd76b9ae0c870fc032a275d8d","National Museums of Scotland, United Kingdom; Oxford, United Kingdom; University of Edinburgh, United Kingdom; AOC Archaeology, United Kingdom","AOC Archaeology Group; East Lothian Council; Lothian Council; Eastern Association for the Surgery of Trauma, EAST","English"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109132528&doi=10.1016%2fj.ejphar.2021.174281&partnerID=40&md5=54ead2790b2f60cf912402730037c69c","Electrophysiology Research Center, Neuroscience Institute, Tehran University of Medical Sciences, Tehran, Iran; Cancer Research Center, Tehran University of Medical Sciences, Tehran, Iran; Ischemic Disorders Research Center, Golestan University of Medical Sciences, Gorgan, Iran; Department of Pharmacology, School of Medicine, Iran University of Medical Science, Tehran, Iran; Department of Pathology, Tehran University of Medical Sciences, Tehran, Iran; International Center for Personalized Medicine, Düsseldorf, Germany; Department of Tissue Engineering & Regenerative Medicine, Faculty of Advanced Technologies in Medicine, Iran University of Medical Sciences, Tehran, Iran; Department of Medical Biotechnology, School of Advanced Technologies in Medicine, Tehran University of Medical Sciences, Tehran, Iran","Tehran University of Medical Sciences and Health Services, TUMS, (28563); Golestan University of Medical Sciences, GoUMS, (971158)","English"
"2005","38","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071105103&doi=10.4324%2f9780203986844-14&partnerID=40&md5=d69312c3c8aab2b38cbacafccacdb856","Princeton University, United States","","English"
"1996","74","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030448308&doi=10.1130%2f0016-7606%281996%29108%3c1167%3aUPGCOT%3e2.3.CO%3b2&partnerID=40&md5=936ddcb6e72b8d283c649b40ff2764db","Dept. Earth, Atmosph., Planet. Sci., Massachusetts Inst. of Technology, Cambridge, MA 02139, United States; Dept. of Earth and Planet. Sciences, University of New Mexico, Albuquerque, NM 87131, United States; Department of Geology and Geography, University of Massachusetts, Amherst, MA 01003, United States","","English"
"1997","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-53249093959&doi=10.1023%2fa%3a1017942325684&partnerID=40&md5=407e0b7c29e1529e3df76021066f81e8","Dept. of East European and Oriental Studies, University of Oslo, Norway","","English"
"2007","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145141122&doi=10.4324%2f9780203934500-8&partnerID=40&md5=66bc840b7255322a58890d418e9447f9","Department of Religions and Theology, School of Arts Histories and Cultures, University of Manchester, United Kingdom","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093892095&partnerID=40&md5=49048adad95eb70d47128d632584dc9a","Faculty of Letters, Babeş-Bolyai University, Cluj-Napoca, Romania","","English"
"2018","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072560668&doi=10.1556%2f068.2018.58.1-4.33&partnerID=40&md5=654dfb008f09854f6162656d2149292b","Department of Humanities: History, Geography and Art Charles III, University of Madrid, Spain; Max Weber Centre for Advanced Cultural and Social Studies, University of Erfurt, Germany","European Union Seventh Frame-work Program, (295555, FP7/2013)","English"
"2008","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649814592&doi=10.1163%2f157338408X326235&partnerID=40&md5=0c0ef79d503734c7a3b71917cae128fd","Arya International University, Yerevan, Armenia","","English"
"1996","51","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030450113&doi=10.1130%2f0016-7606%281996%29108%3c1149%3aTEOPRI%3e2.3.CO%3b2&partnerID=40&md5=53f9c8c8c9cdb68f87685eb7e377daa2","Dept. of Earth and Planet. Sciences, University of New Mexico, Albuquerque, NM 87131, United States; Dept. Earth, Atmosph., Planet. Sci., Massachusetts Inst. of Technology, Cambridge, MA 02139, United States; Department of Geology and Geography, University of Massachusetts, Amherst, MA 01003, United States","","English"
"2003","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041823290&doi=10.1111%2f1465-5922.00406&partnerID=40&md5=a91af93ef8aca60a23462faf5ececd97","","","English"
"2013","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977455001&doi=10.4324%2f9780203864906-44&partnerID=40&md5=690c11e29b344d27ea052954e00d10e3","Tehran University of Medical Sciences, Tehran Psychiatric Institute and Mental Health Research Center, Iran","","English"
"2016","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018449746&doi=10.14704%2fnq.2016.14.1.897&partnerID=40&md5=e831613138070aa3d389de77593c49da","Department of Classical Studies, School of Theology, 754 Commonwealth Ave, Boston, 02215, MA, United States","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072565798&doi=10.1556%2f068.2018.58.1-4.19&partnerID=40&md5=bdda5e48a328184f9c517add579193b5","Hungarian National Museum, Budapest, Hungary","","English"
"2007","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35248838309&partnerID=40&md5=58db34a6287aec0f22f45151309493f2","HTStec Limited, United Kingdom","","English"
"2020","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109097100&doi=10.2143%2fETL.96.2.3288273&partnerID=40&md5=a1baa96529a2ff0fc1bb83783d95f1a9","Department of Theology and Religion, Abbey House, Palace Green, Durham, DH1 3RS, United Kingdom","","German"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125872918&doi=10.5817%2fRel2021-2-1&partnerID=40&md5=809cdd56af753709c4f60a2ad3e7326f","Centre for the Digital Research of Religion, Department for the Study of Religions, Faculty of Arts, Masaryk University, Arna Novaka 1, Brno, 602 00, Czech Republic; Department of Computer Systems and Communication, Faculty of Informatics, Masaryk University, Botanicka 554/68a, Brno, 602 00, Czech Republic; Institut de Neurosciences des Systèmes, Faculte de Medecine, Aix-Marseille Universite, Boulevard Jean Moulin 27, Marseille, 13005, France","Grantová Agentura České Republiky, GA ČR, (GA18-07487S)","English"
"2015","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011324289&doi=10.1017%2fCHO9781139043021.003&partnerID=40&md5=4e45cb68ee0889cf0145e29dcd653ea2","University of Würzburg, Germany; School of Oriental and African Studies, United Kingdom","","English"
"2002","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52649148013&doi=10.1023%2fa%3a1020355807435&partnerID=40&md5=f4ebde5d63f276c36a55c316741cb6d1","Université de Liège, Département des Sciences de l'Antiquité, Langues et Littératures Orientales, Bât. A 1, B-4000 - Liège, Place du 20 Août, 7, Belgium","","German"
